,Gene A,Gene B,Correlation
14164,TADA2B,SMARCA1,0.15038438468904017
11152,SMARCC1,ATXN7L3,0.1501621283237091
892,TAF10,ATXN7L3,0.14998775186488286
28423,MED15,MED29,0.14995348185211987
2912,MED31,SGF29,0.14983318792627556
24832,MLLT10,ATXN7L3,0.14949605116045214
735,TAF10,NCOA6,0.1492050066097622
21181,DPY30,ELL,0.1490959360071666
10776,CDK19,MED24,0.14893119596890778
10767,CDK19,MED23,0.14893058452530855
6472,MED18,ATXN7L3,0.14857637744603425
11156,SMARCC1,KAT2B,0.14773602798976407
7805,MED25,BAF60A,0.14769174073945768
6296,TAF6L,KAT2B,0.1475816723828193
11483,SMARCD3,AFF4,0.14755385788580433
442,SMARCB1,BAF45B,0.1475008993857669
13947,POLR2F,KAT6B,0.14738172298359684
6749,MED19,BAF53B,0.14716567462047614
959,INTS1,CDK19,0.14676220742403248
11617,SMARCAD1,MED12L,0.1466585836106166
12943,TAF5L,MED29,0.14634904413116406
10392,TADA1,AFF1,0.14601145724156406
22854,BAF53A,USP22,0.14587142212081058
7883,MED25,AFF4,0.1457444280237905
12952,TAF5L,ATXN7L3,0.14540701775082493
4403,H2AZ,BCL11B,0.14524094774839505
9977,ERCC2,POLR2F,0.1445862029576445
11492,SMARCD3,NELFCD,0.14458442756853068
11223,SETD1A,SMARCD3,0.14436319162445313
21952,ELL,ATXN7L3,0.14431380122387963
10681,CDK19,SMARCC1,0.14295432593018192
2583,SUPT6H,SMARCD3,0.14260164631174918
14869,BAF45B,POLR2D,0.14247021788108977
8703,INTS12,SMARCD3,0.1424296720407491
544,KAT2A,TAF10,0.14240410466626538
2777,NCOA6,POLR2F,0.1423568343188027
7806,MED25,MED7,0.14228144134711487
6883,MED17,MED25,0.14212796928706936
14914,BAF45B,SUPT5H,0.1420528225605123
11477,SMARCD3,MLLT10,0.14143846992189707
13994,POLR2F,MED21,0.1410361206422838
19062,BCL7A,EPC1,0.1408963334835985
8197,ARID4B,MED12L,0.14080553581597605
13969,POLR2F,POLR2D,0.1405367197857064
20696,TRRAP,KAT2B,0.14046781458933197
19028,BCL7A,MED6,0.13979415474773552
22676,ARID2,KAT2B,0.13974262747454744
14497,EP400,MED12L,0.13965851208500676
5443,DOT1L,MED25,0.138470684361047
9625,SMARCA4,BCL11A,0.1384416249110266
890,TAF10,GTF2F1,0.13834057566198257
19254,ACTB,USP22,0.13773205226295007
21777,CREST,SF3B5,0.13760908636989527
773,TAF10,SMARCA4,0.13741146114353042
22464,SMARCA1,KAT6A,0.1360356611615416
10143,CDC73,SMARCD3,0.13601863105228548
16372,CCNK,ATXN7L3,0.13600367884472914
11450,SMARCD3,CDK8,0.13593211654746218
7979,SUPT20H,CDK19,0.13584467355589383
24823,MLLT10,MED29,0.13552205890391042
13237,BAF45D,MED12L,0.13495038758718722
12885,TAF5L,BCL7A,0.13481025472872826
7870,MED25,GTF2E1,0.13464375256286343
7543,SMARCE1,MED29,0.13460848664160707
28796,EP300,KAT2B,0.13460363532684685
16137,BAF53B,DPY30,0.13460270216764664
17589,MED12L,BRD9,0.13372923462080824
6945,MED17,BCL7A,0.13352276535932459
10756,CDK19,SS18,0.133412742780758
29505,MED29,ARID1A,0.1327798612081341
19423,MED13L,MED29,0.13273037869934357
1348,WDR82,BAF45C,0.13182250595405262
8096,SUPT20H,KAT2B,0.1317681368903007
19256,ACTB,KAT2B,0.1317613456614965
10252,CDC73,ATXN7L3,0.13159557256312576
11597,SMARCAD1,POLR2F,0.13035616364390748
10763,CDK19,AFF4,0.12997660102382894
7843,MED25,MED20,0.12958335636830723
2106,NCOA1,BAF53A,0.1289985864794732
7887,MED25,MED23,0.12896801434334476
21052,CCNT1,ATXN7L3,0.12892654997332692
13952,POLR2F,KAT8,0.12885111496831933
4183,SSRP1,MED25,0.12865347364234284
13132,CHD1,ATXN7L3,0.12847125469712445
10760,CDK19,CXXC1,0.1279605086573845
2503,SF3B3,MED29,0.12747783573186966
19061,BCL7A,CDK7,0.12747221810046333
19039,BCL7A,GTF2A2,0.12685158255793993
11985,MED7,BCL7A,0.126623121770858
10381,TADA1,ELL,0.1264920807403543
7439,SMARCE1,CDK19,0.12590829961773212
14871,BAF45B,LEO1,0.1255358545456319
7983,SUPT20H,SMARCD3,0.12537567009138573
28783,EP300,MED29,0.12469849810817145
23934,AFF1,USP22,0.12468331263545955
4245,SSRP1,BCL7A,0.12447157454521096
24463,MED14,MED29,0.12443844923913251
21745,CREST,MED11,0.12356078733773604
7858,MED25,POLR2B,0.12335292905642269
854,TAF10,MED21,0.12326581861537395
2957,MED31,POLR2F,0.12319688906637105
2265,PAF1,BCL7A,0.12215456543330756
11449,SMARCD3,POLR2D,0.12202462195953515
9623,SMARCA4,BCL11B,0.12121630884742682
15951,BAF45C,LEO1,0.12090809628208064
26636,MED23,KAT2B,0.12021878026307811
11797,BAF60A,MED12L,0.1187377961279817
1697,NELFA,POLR2F,0.11825246937914577
19012,BCL7A,CCNH,0.11821967054575286
13971,POLR2F,LEO1,0.1180927768710182
17572,MED12L,CCNH,0.11801743571841125
812,TAF10,KAT8,0.11778727304672716
12403,RUVBL1,MED29,0.11742916600447512
29515,MED29,MED16,0.11739188126694056
448,SMARCB1,BAF45C,0.11664252933080607
4769,BRM,BAF53B,0.1160024023931148
29156,CDK7,KAT2B,0.11581740874695375
6017,DMAP1,POLR2F,0.11537076459395629
4037,BCL7B,POLR2F,0.11496701989252735
6474,MED18,USP22,0.11476269507302728
13999,POLR2F,GTF2A2,0.11458370802261794
9988,ERCC2,BAF45C,0.11367096955444236
11475,SMARCD3,MED14,0.1134937554076532
7619,CCNC,CDK19,0.11335549069330918
8883,CCNT2,SMARCD3,0.11322147589994039
10691,CDK19,TAF5L,0.1131424367662994
21731,CREST,TAF12,0.11219039318077773
17594,MED12L,MED21,0.11177436484569057
3952,ATXN7,ATXN7L3,0.11148540607853717
893,TAF10,SMARCC2,0.11030205865180547
10243,CDC73,MED29,0.11027036860223273
7836,MED25,MED28,0.11019665910521316
16501,TAF9B,ELL,0.10950592681347666
742,TAF10,BCL7B,0.10910233779014132
22316,MED26,KAT2B,0.10866728899231329
7813,MED25,BAF45D,0.10840733286356294
17276,MED1,KAT2B,0.10810235368026164
19243,ACTB,MED29,0.10796383332866541
9268,GTF2A1,BAF45C,0.10782817794957598
19035,BCL7A,MED14,0.10767677258400309
5317,POLR2C,MED12L,0.10712520460684392
9628,SMARCA4,BAF45C,0.10586621919435829
19007,BCL7A,MED13L,0.10573592963715701
10785,CDK19,ARID1A,0.10568564869725837
10775,CDK19,INTS4,0.10516049911207288
835,TAF10,INTS2,0.10444539207118289
8177,ARID4B,POLR2F,0.1043581553222708
19018,BCL7A,POLR2B,0.10427146603997457
15225,POLR2H,BCL7A,0.10370068788765342
11491,SMARCD3,CDK13,0.10360085619385671
26803,MED13,MED29,0.10349143625861218
807,TAF10,KAT6B,0.10321980385384301
28063,INTS4,MED29,0.10320595505163035
13989,POLR2F,BRD9,0.10294715212669299
10139,CDC73,CDK19,0.10282697445392942
7785,MED25,ARID4B,0.10268907115494674
3337,KAT5,MED12L,0.10246489266874889
4425,H2AZ,BCL7A,0.10188544342789928
997,INTS1,MED12L,0.10149094883302065
14031,POLR2F,MAZ,0.10140845175836019
5032,SMARCD2,ATXN7L3,0.10140101509232681
2399,SF3B3,CDK19,0.10129601379947749
26083,KAT6A,MED29,0.10108430909990623
9532,BAF180,ATXN7L3,0.10087233071804642
15996,BAF45C,MED24,0.10062752396447666
17584,MED12L,SMARCA1,0.10057087703438036
14931,BAF45B,MAZ,0.10046598791327115
11501,SMARCD3,CDK7,0.10033568799471936
4316,SSRP1,KAT2B,0.10020391331553537
25376,CXXC1,KAT2B,0.09983043441856142
10768,CDK19,MED13,0.09959793448452375
31137,ATXN7L3,SF3B5,0.09946268439104271
11458,SMARCD3,POLR2B,0.09935455473265628
16193,BAF53B,SMARCC2,0.09926701883238326
11498,SMARCD3,POLR2E,0.09903925760300933
18712,MED20,ATXN7L3,0.09866797743920397
629,KAT2A,BAF53B,0.09830473675832804
6543,MED12,SMARCD3,0.0982066373624079
7880,MED25,CXXC1,0.09721073516147694
2237,PAF1,POLR2F,0.09689656421103636
22492,SMARCA1,ATXN7L3,0.09653486311635567
2063,NCOA1,BCL11B,0.09633982171129507
11499,SMARCD3,EP300,0.0961730480993084
4763,BRM,BCL11B,0.09606715936285881
12688,HUWE1,BAF45C,0.09591764752482002
13962,POLR2F,SMARCA5,0.0956070405385614
17599,MED12L,GTF2A2,0.0951307416183259
9802,BPTF,BAF45B,0.09507926461039377
11426,SMARCD3,MED30,0.09501092518897512
10715,CDK19,MED1,0.0947711373856859
11411,SMARCD3,TAF5L,0.09443375755552097
6029,DMAP1,BAF53B,0.09362373659486223
14926,BAF45B,ASH2L,0.09343057639702741
3103,CTR9,MED25,0.09275887764142596
6424,MED18,SMARCA1,0.09271317431396092
6420,MED18,CREST,0.09213506407771548
6745,MED19,BCL11A,0.0913062071822939
4199,SSRP1,CDK19,0.09127241573774741
727,TAF10,WDR82,0.09101750772510057
7902,MED25,EPC1,0.09074645198076846
5936,SGF29,KAT2B,0.09060976314286484
3663,WDR5,SMARCD3,0.09058041943305817
15959,BAF45C,MLLT1,0.08984055258692569
13940,POLR2F,EP400,0.08979335174032681
9536,BAF180,KAT2B,0.08944791980455041
11484,SMARCD3,KAT6A,0.08906351679887535
14901,BAF45B,SUPT7L,0.08898624298089847
11439,SMARCD3,KMT2D,0.08858547538461552
12697,HUWE1,MED12L,0.08800358857340816
10603,CREBBP,MED29,0.08783976239211211
11487,SMARCD3,MED23,0.08736829048967956
1564,SUPT4H1,SMARCA1,0.08688523501153768
7875,MED25,MED14,0.08677989253550066
22303,MED26,MED29,0.08503158235172446
17996,KMT2D,KAT2B,0.08451259727675657
17574,MED12L,TRRAP,0.08414272034280099
4405,H2AZ,BCL11A,0.08385821520017218
10545,CREBBP,BCL7A,0.08360416945923298
10882,RUVBL2,BAF45B,0.08341257689808572
17562,MED12L,SMARCA5,0.08307423743982674
11143,SMARCC1,MED29,0.08284061622892902
17263,MED1,MED29,0.08260025903962334
820,TAF10,KMT2A,0.08183646306008187
4768,BRM,BAF45C,0.0818161672772126
10755,CDK19,MED14,0.08132015311102514
746,TAF10,BRM,0.08130739327462176
15118,BCL11B,NELFB,0.08084490229541613
6179,TAF6L,CDK19,0.0801732300460634
11480,SMARCD3,CXXC1,0.07984302516691517
10777,CDK19,MED15,0.07974991524413505
17377,MED28,MED12L,0.07946685352848991
26272,MED11,ATXN7L3,0.07924998808608222
105,POLR2J,BCL7A,0.07914250612119875
9808,BPTF,BAF45C,0.0786267212003334
15470,BCL11A,GTF2F1,0.07850277778753179
2068,NCOA1,BAF45C,0.07845534107970242
17606,MED12L,GTF2F2,0.07825660040103168
14939,BAF45B,POLR2G,0.07726401869964464
10897,RUVBL2,MED12L,0.07723341595907438
7904,MED25,ARID4A,0.07703244499856242
13970,POLR2F,CDK8,0.07695006488468609
10779,CDK19,EP300,0.07689263990157374
5122,WDR61,BAF45B,0.07661781348629723
11418,SMARCD3,TADA2B,0.07600478464634884
28076,INTS4,KAT2B,0.07557595322983686
4402,H2AZ,BAF45B,0.07547508925464337
8699,INTS12,CDK19,0.07545559206382113
5685,INTS7,BCL7A,0.07446807222437836
17925,KMT2D,BCL7A,0.07443765255478144
4676,MED8,KAT2B,0.07431201491755526
7808,MED25,RUVBL1,0.07412305596136678
1882,ERCC3,BAF45B,0.07381197919215086
2969,MED31,BAF53B,0.07326317688446222
11421,SMARCD3,INTS9,0.07261079803268763
2445,SF3B3,BCL7A,0.07256617536125648
16174,BAF53B,SUPT5H,0.0723850276289355
21726,CREST,BAF53A,0.07215632176581413
6643,MED12,MED29,0.07171826475160567
5505,DOT1L,BCL7A,0.07143953009301023
9077,INO80B,POLR2F,0.0714223892582029
19046,BCL7A,GTF2F2,0.07127148641678484
2015,NCOA1,MED18,0.07040132071407595
2516,SF3B3,KAT2B,0.07031843469654583
10499,CREBBP,CDK19,0.06813969721641285
10704,CDK19,POLR2H,0.06715172664053534
12677,HUWE1,POLR2F,0.06715037787006103
14024,POLR2F,ARID4A,0.06677858854886487
10743,CDK19,MED26,0.06632591800345196
24656,SS18,KAT2B,0.06590189603340657
7852,MED25,CCNH,0.06569048212519836
10688,CDK19,RUVBL1,0.06556610175296924
10682,CDK19,SETD1A,0.06514868933084421
3283,KAT5,MED25,0.06499122697988016
10076,ERCC2,KAT2B,0.06477770950916197
14027,POLR2F,MED4,0.06315348829595958
7905,MED25,ARID1A,0.06295046392784354
16144,BAF53B,SMARCA1,0.062202520450621815
19058,BCL7A,POLR2E,0.06215516988855945
19612,ELOA,ATXN7L3,0.06176011832288623
22663,ARID2,MED29,0.06144302502377078
10745,CDK19,ARID2,0.0612460687566142
9985,ERCC2,BCL11A,0.06104913108592006
11465,SMARCD3,ARID2,0.060884648729925266
10888,RUVBL2,BAF45C,0.06052322372072645
1888,ERCC3,BAF45C,0.060517380876917194
4203,SSRP1,SMARCD3,0.060217280492637124
11505,SMARCD3,ARID1A,0.05997289303527836
19059,BCL7A,EP300,0.05972334995942298
2579,SUPT6H,CDK19,0.05893015282908241
7899,MED25,EP300,0.05834546852803051
4363,H2AZ,MED25,0.058315854205570984
11488,SMARCD3,MED13,0.05643169399530386
449,SMARCB1,BAF53B,0.055974625374053635
16170,BAF53B,VPS72,0.055909396257402315
15981,BAF45C,SUPT7L,0.05572580375866443
11602,SMARCAD1,BAF45B,0.055711129252135214
1523,SUPT4H1,BCL11B,0.05538644436775078
17624,MED12L,ARID4A,0.05525288283535177
7821,MED25,INTS9,0.05499021818104199
870,TAF10,VPS72,0.054750390795475654
7839,MED25,KMT2D,0.054732491676753196
6656,MED12,KAT2B,0.054310410524130215
17613,MED12L,SUPT16H,0.053893885874576025
15932,BAF45C,KAT8,0.05365061145022754
839,TAF10,MLLT1,0.0534797025304562
15057,BCL11B,DPY30,0.053460318275566986
19065,BCL7A,ARID1A,0.05333432569362833
4042,BCL7B,BAF45B,0.05322970173048471
3317,KAT5,POLR2F,0.052980349381632874
23756,TAF12,KAT2B,0.05274017587142266
6469,MED18,POLR2K,0.05256995655273241
8456,SETD1B,KAT2B,0.052468749956672195
9983,ERCC2,BCL11B,0.05177209348180874
21403,POLR2B,MED29,0.05165473498588172
14928,BAF45B,RBBP5,0.05162855198666047
14016,POLR2F,MED24,0.050801534711847084
3119,CTR9,CDK19,0.05056467914745746
12509,SUPT3H,BAF53B,0.05035638386962358
1143,INTS10,SMARCD3,0.050141408576860544
14743,INTS9,MED29,0.049904376212728876
7811,MED25,TAF5L,0.049611507854857295
14920,BAF45B,CDK9,0.04937911924746314
4417,H2AZ,MED12L,0.049368954173701546
26983,GTF2E2,MED29,0.049324499539396584
16191,BAF53B,MAZ,0.04917746233250329
622,KAT2A,BAF45B,0.04903468929358884
23576,GTF2E1,KAT2B,0.04902587985957889
24116,KMT2B,KAT2B,0.04878428395146418
17983,KMT2D,MED29,0.04872170208621624
10757,CDK19,MLLT10,0.048417783430416465
14918,BAF45B,POLR2E,0.048409789529934154
15051,BCL11B,LEO1,0.04820200036389098
11608,SMARCAD1,BAF45C,0.04757975270793562
7788,MED25,INTS12,0.04738603745095374
6391,MED18,TAF9B,0.04737932931124145
15098,BCL11B,POLR2E,0.047343659706286435
14018,POLR2F,POLR2E,0.047335623104447305
6217,TAF6L,MED12L,0.04690923797604261
14013,POLR2F,SUPT16H,0.04681697799004836
5756,INTS7,KAT2B,0.04555030786599206
7196,INTS8,KAT2B,0.04490153781662348
9523,BAF180,MED29,0.04368845423476053
14894,BAF45B,MED21,0.04301241212438435
257,TADA3,POLR2F,0.0429641049010764
6183,TAF6L,SMARCD3,0.04254114305505361
3697,WDR5,MED12L,0.04211694179014277
223,TADA3,MED25,0.042085191389114054
7823,MED25,BCL11B,0.04186961718908013
15296,POLR2H,KAT2B,0.04181451187147346
14012,POLR2F,NELFCD,0.04126203805454235
11470,SMARCD3,GTF2E1,0.041256734513875834
16135,BAF53B,INTS2,0.04046485909913244
15757,KAT6B,MED12L,0.040429117970102506
15476,BCL11A,KAT2B,0.04038681028601034
15940,BAF45C,KMT2A,0.03926190767447046
12223,TRIM28,MED29,0.03899261161207345
16129,BAF53B,POLR2D,0.03897370281670149
14028,POLR2F,RBBP5,0.03846519831566092
13956,POLR2F,MED28,0.038381821630078417
15950,BAF45C,CDK8,0.03837738767941244
3688,WDR5,BAF45C,0.0366467135525606
15934,BAF45C,MED10,0.03572985213228095
7297,NELFE,MED12L,0.034745048970264675
14209,TADA2B,POLR2K,0.034537758892297
2563,SUPT6H,MED25,0.03446802791040435
2782,NCOA6,BAF45B,0.03431458553474767
8745,INTS12,BCL7A,0.03416321505949345
2625,SUPT6H,BCL7A,0.03408222753619466
2403,SF3B3,SMARCD3,0.0337619578520422
8565,MED22,BCL7A,0.033589266490376454
16180,BAF53B,CDK9,0.03317207036508618
5932,SGF29,ATXN7L3,0.03305634378440575
18703,MED20,MED29,0.03277131446463304
11783,BAF60A,BCL11B,0.03183100658316583
15994,BAF45C,SUPT5H,0.030822660598886626
7443,SMARCE1,SMARCD3,0.03063092695702098
17588,MED12L,MED6,0.03058248301305383
5563,DOT1L,MED29,0.030493442541863935
16120,BAF53B,KMT2A,0.030452299405303158
17600,MED12L,CXXC1,0.030412774655954846
7083,INTS8,SMARCD3,0.02941063011503633
17621,MED12L,CDK7,0.02938862548450879
11463,SMARCD3,MED26,0.028901897035994183
16013,BAF45C,SMARCC2,0.028185762351469548
830,TAF10,CDK8,0.027874971945136506
16114,BAF53B,MED10,0.02779966080443665
17618,MED12L,POLR2E,0.027010634837954076
262,TADA3,BAF45B,0.026814898583280053
13228,BAF45D,BAF45C,0.026673808163684153
19025,BCL7A,ARID2,0.024100505329349483
3956,ATXN7,KAT2B,0.023627968631769348
8917,CCNT2,MED12L,0.0231390176991975
12236,TRIM28,KAT2B,0.022255615348827213
16011,BAF45C,MAZ,0.021677660467759298
19048,BCL7A,MED13,0.021649919791428534
15101,BCL11B,CDK7,0.02148267197655526
11407,SMARCD3,TRIM28,0.0202214321810875
14212,TADA2B,ATXN7L3,0.019853850027013023
8557,MED22,MED12L,0.0197784559831965
12165,TRIM28,BCL7A,0.01916588404928458
15046,BCL11B,ACTB,0.018804868796225827
21416,POLR2B,KAT2B,0.018341107121334046
16012,BAF45C,ATXN7L3,0.01811297988967832
14873,BAF45B,BAF45A,0.017885649614364584
10877,RUVBL2,POLR2F,0.01783078486703344
10751,CDK19,TAF12,0.017518423840793947
1177,INTS10,MED12L,0.017248490469273327
5663,INTS7,BCL11B,0.017142025455451872
4605,MED8,BCL7A,0.016890412129218667
16010,BAF45C,GTF2F1,0.016392789450751472
13136,CHD1,KAT2B,0.016280702308172613
889,TAF10,POLR2K,0.0158625553244531
16131,BAF53B,LEO1,0.01566133521436564
9419,BAF180,CDK19,0.01565399122154477
23743,TAF12,MED29,0.01498927753112781
5823,SGF29,SMARCD3,0.014573698852145718
11977,MED7,MED12L,0.014308150218484528
11777,BAF60A,POLR2F,0.013924587599164037
21732,CREST,AFF1,0.013648057614019013
19030,BCL7A,GTF2E1,0.013287917777774449
15109,BCL11B,POLR2K,0.012540006257091669
15957,BAF45C,DPY30,0.012454114181186006
628,KAT2A,BAF45C,0.012355680816546557
4397,H2AZ,POLR2F,0.011946708993045337
14889,BAF45B,BRD9,0.011064177985635044
5576,DOT1L,KAT2B,0.010610953311332601
11451,SMARCD3,LEO1,0.010380010506393512
7787,MED25,MED22,0.010242715095456385
6022,DMAP1,BAF45B,0.009941166402940536
5459,DOT1L,CDK19,0.00980632409129295
31676,MED16,KAT2B,0.009544066540969138
11471,SMARCD3,TAF12,0.009412254388670526
15478,BCL11A,NELFB,0.009365964934480777
11425,SMARCD3,BCL11A,0.009360930914038428
2788,NCOA6,BAF45C,0.008706072876975241
7798,MED25,CREBBP,0.007855914229914787
29517,MED29,SF3B5,0.007793026947704922
13577,ENY2,POLR2F,0.0077205113469720815
15110,BCL11B,GTF2F1,0.007473944976517919
858,TAF10,MNAT1,0.005802874447518299
14906,BAF45B,GTF2F2,0.005541864119971788
8897,CCNT2,POLR2F,0.005419449600845829
10795,CDK19,MED16,0.0049892723803304055
4057,BCL7B,MED12L,0.0048123805200004695
11473,SMARCD3,KMT2B,0.004528349810295734
14482,EP400,BAF45B,0.004450272729037484
15045,BCL11B,BCL7A,0.0041793355503575835
9269,GTF2A1,BAF53B,0.0039063054953074865
12682,HUWE1,BAF45B,0.0038663463795119003
16161,BAF53B,SUPT7L,0.0032115074414429457
16006,BAF45C,ASH2L,0.0030908680500166515
17812,NCOA3,ATXN7L3,0.0026206110866114677
8343,SETD1B,SMARCD3,0.002415720445861156
13972,POLR2F,CCNH,0.0022612378046588306
11957,MED7,POLR2F,0.0017720220772242297
4543,MED8,MED25,0.001707274626306267
5308,POLR2C,BAF45C,0.0016720908402668689
15979,BAF45C,GTF2A2,0.0015186111203253359
17627,MED12L,MED4,-0.0005154623969817218
19200,ACTB,CREST,-0.0005689226447155772
844,TAF10,SMARCA1,-0.0006221426693509029
14488,EP400,BAF45C,-0.0007974311582005862
16845,BCL7C,BCL7A,-0.0014963300299851968
7847,MED25,MED13L,-0.0019905851187801667
17561,MED12L,BAF250B,-0.002639025675082465
14862,BAF45B,SMARCA5,-0.0028663560682951005
19079,BCL7A,POLR2G,-0.0029532579145486984
13222,BAF45D,BAF45B,-0.003143839699942671
15469,BCL11A,POLR2K,-0.0038319706681149333
10345,TADA1,BCL11A,-0.004420269805073985
11446,SMARCD3,ACTB,-0.004697378950229625
16008,BAF45C,RBBP5,-0.005180732446785479
7876,MED25,SS18,-0.005246710238949942
11435,SMARCD3,MED1,-0.00576218785986911
7792,MED25,BAF180,-0.0058377512104284815
77,POLR2J,POLR2F,-0.0060314276465508725
18645,MED20,BCL7A,-0.006334327818494458
3517,GTF2H1,MED12L,-0.006476278305059426
17816,NCOA3,KAT2B,-0.006569484019875458
14899,BAF45B,GTF2A2,-0.006720507047400674
24103,KMT2B,MED29,-0.006973127965904651
7848,MED25,ELOA,-0.00725792430373534
11423,SMARCD3,BCL11B,-0.007774579712389871
9423,BAF180,SMARCD3,-0.008262466639983312
1889,ERCC3,BAF53B,-0.009164343281646345
15969,BAF45C,BRD9,-0.009402905499736268
14847,BAF45B,KAT6B,-0.009433374438856204
8537,MED22,POLR2F,-0.009936715604231048
17590,MED12L,GTF2E1,-0.00996508256576755
7183,INTS8,MED29,-0.010101309672699003
1702,NELFA,BAF45B,-0.010423431453013424
15059,BCL11B,MLLT1,-0.01046904681015742
10343,TADA1,BCL11B,-0.011404323673066192
21043,CCNT1,MED29,-0.011672544003528509
8443,SETD1B,MED29,-0.012293491814357635
6025,DMAP1,BCL11A,-0.012390070689745082
3497,GTF2H1,POLR2F,-0.013087240075411248
21056,CCNT1,KAT2B,-0.013354207659930558
14913,BAF45B,SUPT16H,-0.013624206015011674
15974,BAF45C,MED21,-0.013824467642688352
7919,MED25,POLR2G,-0.013883670622480682
8025,SUPT20H,BCL7A,-0.01396839013313549
731,TAF10,NCOA1,-0.014327069860014844
9809,BPTF,BAF53B,-0.01447981901607143
10687,CDK19,TRIM28,-0.014493779232431107
7816,MED25,INTS5,-0.014596381785841456
1517,SUPT4H1,POLR2F,-0.014624169982791414
1349,WDR82,BAF53B,-0.014653748849464422
9082,INO80B,BAF45B,-0.014910896232347178
7888,MED25,MED13,-0.015115651997698171
16376,CCNK,KAT2B,-0.015128400523588393
988,INTS1,BAF45C,-0.015869521693255752
19033,BCL7A,KMT2B,-0.016171911729199132
4048,BCL7B,BAF45C,-0.01653666233402697
3677,WDR5,POLR2F,-0.017041795956434527
7833,MED25,BCL7C,-0.017769493363659003
5297,POLR2C,POLR2F,-0.017795686207772297
1157,INTS10,POLR2F,-0.01788423967130286
2065,NCOA1,BCL11A,-0.018070924145216726
6539,MED12,CDK19,-0.018719304217466964
15417,BCL11A,DPY30,-0.018903836401392426
10719,CDK19,KMT2D,-0.018966820026561356
7867,MED25,UBE2A,-0.019520470636097704
17622,MED12L,EPC1,-0.019996973107052993
15748,KAT6B,BAF45C,-0.02127399850418729
15962,BAF45C,MED27,-0.02142173035023991
21949,ELL,POLR2K,-0.021942732535769283
15391,BCL11A,TAF9B,-0.02259065202012613
285,TADA3,BCL7A,-0.022596412374320224
17607,MED12L,MED23,-0.02321958830822231
443,SMARCB1,BCL11B,-0.02368052965827118
11495,SMARCD3,INTS4,-0.023859550619667057
13961,POLR2F,BAF250B,-0.023896067350795178
17611,MED12L,CDK13,-0.024080593267218738
7865,MED25,ARID2,-0.025575793375068625
11430,SMARCD3,CCNK,-0.025620564147623304
11461,SMARCD3,ELL,-0.026265398094002794
14912,BAF45B,NELFCD,-0.026651031577051655
13483,CDK12,MED29,-0.026948128792490932
9083,INO80B,BCL11B,-0.027182314671794737
14756,INTS9,KAT2B,-0.02727515994172103
16188,BAF53B,RBBP5,-0.028293598118926067
7305,NELFE,BCL7A,-0.028332614401512666
11408,SMARCD3,RUVBL1,-0.02923573219818107
977,INTS1,POLR2F,-0.029259681643726842
10738,CDK19,POLR2B,-0.029395834053290066
9465,BAF180,BCL7A,-0.02945465234069461
15993,BAF45C,SUPT16H,-0.02969420910000334
15108,BCL11B,RBBP5,-0.029720074134830705
15953,BAF45C,BAF45A,-0.03024243004435834
21956,ELL,KAT2B,-0.03045529370179364
445,SMARCB1,BCL11A,-0.030713815005197962
14022,POLR2F,EPC1,-0.03093826826091181
2248,PAF1,BAF45C,-0.031096631361285824
16158,BAF53B,MNAT1,-0.0314029347856253
14916,BAF45B,MED24,-0.03160850978079932
15411,BCL11A,LEO1,-0.03176522611459276
15115,BCL11B,MED16,-0.03246459310363578
9263,GTF2A1,BCL11B,-0.032939311761574074
1545,SUPT4H1,BCL7A,-0.03338798178645307
8385,SETD1B,BCL7A,-0.033556107451421596
805,TAF10,BCL11A,-0.033967152817756176
6937,MED17,MED12L,-0.03422269788387734
3843,ATXN7,SMARCD3,-0.03428957659543847
7863,MED25,MED26,-0.03483164470107183
7079,INTS8,CDK19,-0.03525313815115406
15034,BCL11B,MED10,-0.03568339261472287
